MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,city_area,coordinates
"20,3,70.0,11200,1,3,3,0,4,0,19,2,2,0,2,5,5,1965,1965,3,1,6,6,0.0,3,3,1,3.0,3.0,0.0,906,0,134,1040,1,5,1,1040,0,0,1040,1,0,1,0,3,1,3,5,6,0,0.0,6,1965.0,3,1,384,3.0,3.0,2,0,0,0,0,0,0,0.0,0,2,2008,8,4,129500,4,""(-93.659482, 42.026882, 'Ames')"""
"60,3,85.0,11924,1,0,3,0,4,0,16,2,2,0,5,9,5,2005,2006,3,1,14,15,286.0,5,3,2,5.0,3.0,0.0,998,0,177,1175,1,5,1,1182,1142,0,2324,1,0,3,0,4,1,5,11,6,2,4.0,4,2005.0,1,3,736,3.0,3.0,2,147,21,0,0,0,0,0.0,0,7,2006,6,5,345000,1,""(-93.617787, 42.054682, 'Ames')"""
"20,3,0.0,12968,1,1,3,0,4,0,19,2,2,0,2,5,6,1962,1962,3,1,6,10,0.0,3,3,1,3.0,3.0,0.0,737,0,175,912,1,3,1,912,0,0,912,1,0,1,0,2,1,3,4,6,0,0.0,6,1962.0,3,1,352,3.0,3.0,2,140,0,0,0,176,0,0.0,0,9,2008,8,4,144000,3,""(-93.603415, 42.007312, 'Ames')"""
"20,3,91.0,10652,1,0,3,0,4,0,5,2,2,0,2,7,5,2006,2007,1,1,12,13,306.0,4,3,2,4.0,3.0,3.0,0,0,1494,1494,1,5,1,1494,0,0,1494,0,0,2,0,3,1,4,7,6,1,4.0,2,2006.0,2,3,840,3.0,3.0,2,160,33,0,0,0,0,0.0,0,8,2007,6,5,279500,1,""(-93.623246, 42.057584, 'Ames')"""
"20,3,0.0,10920,1,0,3,0,0,0,12,2,2,0,2,6,5,1960,1960,3,1,8,8,212.0,3,3,1,3.0,3.0,0.0,733,0,520,1253,1,3,1,1253,0,0,1253,1,0,1,1,2,1,3,5,6,1,2.0,2,1960.0,2,1,352,3.0,3.0,2,0,213,176,0,0,0,0.0,0,5,2008,8,4,157000,3,""(-93.576059, 42.022031, 'Ames')"""
"45,4,51.0,6120,1,3,3,0,0,0,3,2,2,0,1,7,8,1929,2001,1,1,13,14,0.0,3,3,0,3.0,3.0,0.0,0,0,832,832,1,5,1,854,0,0,854,0,0,1,0,2,1,3,5,6,0,0.0,6,1991.0,3,2,576,3.0,3.0,2,48,112,0,0,0,0,0.0,0,7,2007,8,4,132000,3,""(-93.609277, 41.982639, 'Ames')"""
"20,3,0.0,11241,1,0,3,0,1,0,12,2,2,0,2,6,7,1970,1970,1,1,13,14,180.0,3,3,1,3.0,3.0,0.0,578,0,426,1004,1,5,1,1004,0,0,1004,1,0,1,0,2,1,3,5,6,1,3.0,2,1970.0,1,2,480,3.0,3.0,2,0,0,0,0,0,0,0.0,700,3,2010,8,4,149000,3,""(-93.613318, 42.015463, 'Ames')"""
"90,3,72.0,10791,1,3,3,0,4,0,19,2,2,2,2,4,5,1967,1967,1,1,8,8,0.0,3,3,3,0.0,0.0,0.0,0,0,0,0,1,3,1,1296,0,0,1296,0,0,2,0,2,2,3,6,6,0,0.0,5,1967.0,3,2,516,3.0,3.0,2,0,0,0,0,0,0,0.0,500,10,2006,8,4,90000,4,""(-93.663937, 42.021062, 'Ames')"""
"20,3,66.0,13695,1,3,3,0,4,0,20,5,2,0,2,5,5,2004,2004,1,1,12,13,0.0,3,3,2,3.0,3.0,0.0,646,0,468,1114,1,5,1,1114,0,0,1114,1,0,1,1,3,1,4,6,6,0,0.0,6,2004.0,3,2,576,3.0,3.0,2,0,102,0,0,0,0,0.0,0,6,2008,8,4,159000,3,""(-93.59922, 41.988444, 'Ames')"""
"20,3,70.0,7560,1,3,3,0,4,0,12,2,2,0,2,5,6,1958,1965,3,1,3,10,0.0,3,3,1,3.0,3.0,0.0,504,0,525,1029,1,3,1,1339,0,0,1339,0,0,1,0,3,1,3,6,2,0,0.0,2,1958.0,3,1,294,3.0,3.0,2,0,0,0,0,0,0,0.0,0,5,2009,0,0,139000,3,""(-93.623244, 42.00489, 'Ames')"""
"60,3,101.0,14215,1,0,3,0,0,0,16,2,2,0,5,8,5,2005,2006,1,1,12,13,380.0,4,3,2,5.0,3.0,3.0,0,0,1158,1158,1,5,1,1158,1218,0,2376,0,0,3,1,4,1,4,9,6,1,4.0,4,2005.0,2,3,853,3.0,3.0,2,240,154,0,0,0,0,0.0,0,11,2006,6,5,325300,1,""(-93.581677, 42.075706, 'Ames')"""
"45,4,57.0,7449,1,3,0,0,4,0,9,2,2,0,1,7,7,1930,1950,1,1,13,14,0.0,3,3,2,3.0,3.0,0.0,0,0,637,637,1,5,1,1108,0,0,1108,0,0,1,0,3,1,4,6,6,1,4.0,2,1930.0,3,1,280,3.0,3.0,0,0,0,205,0,0,0,0.0,0,6,2007,8,4,139400,3,""(-93.615583, 42.005487, 'Ames')"""
"20,3,75.0,9742,1,3,3,0,4,0,5,2,2,0,2,8,5,2002,2002,3,1,12,13,281.0,4,3,2,4.0,3.0,0.0,0,0,1777,1777,1,5,1,1795,0,0,1795,0,0,2,0,3,1,4,7,6,1,4.0,2,2002.0,2,2,534,3.0,3.0,2,171,159,0,0,0,0,0.0,0,9,2008,8,4,230000,1,""(-93.621628, 42.039147, 'Ames')"""
"120,4,44.0,4224,1,3,3,0,4,0,10,2,2,4,2,5,7,1976,1976,1,1,5,5,0.0,3,3,2,4.0,3.0,0.0,840,0,200,1040,1,3,1,1060,0,0,1060,1,0,1,0,3,1,3,6,6,1,3.0,2,1976.0,3,2,572,3.0,3.0,2,100,110,0,0,0,0,0.0,0,6,2007,8,4,129900,4,""(-93.673809, 41.996666, 'Ames')"""
"20,3,0.0,8246,1,0,3,0,4,0,19,2,2,0,2,5,8,1968,2001,1,1,9,10,0.0,3,4,1,3.0,3.0,2.0,188,668,204,1060,1,5,1,1060,0,0,1060,1,0,1,0,3,1,4,6,6,1,3.0,2,1968.0,3,1,270,3.0,3.0,2,406,90,0,0,0,0,0.0,0,5,2010,8,4,154000,3,""(-93.606733, 42.016531, 'Ames')"""
"20,3,110.0,14230,1,3,3,0,0,0,16,2,2,0,2,8,5,2007,2007,1,1,12,13,640.0,4,3,2,4.0,3.0,0.0,0,0,1566,1566,1,5,1,1600,0,0,1600,0,0,2,0,3,1,4,7,6,1,4.0,2,2007.0,2,3,890,3.0,3.0,2,0,56,0,0,0,0,0.0,0,7,2009,8,4,256300,1,""(-93.6229, 42.060782, 'Ames')"""
"20,3,60.0,7200,1,3,3,0,0,0,12,2,2,0,2,5,7,1951,2000,1,1,13,14,0.0,3,3,1,3.0,3.0,2.0,234,486,180,900,1,3,1,900,0,0,900,0,1,1,0,3,1,4,5,6,0,0.0,6,2005.0,3,2,576,3.0,3.0,2,222,32,0,0,0,0,0.0,0,5,2010,8,4,134800,3,""(-93.614195, 42.003064, 'Ames')"""
"20,3,98.0,11478,1,3,3,0,4,0,16,2,2,0,2,8,5,2007,2008,1,1,12,13,200.0,4,3,2,5.0,3.0,0.0,1218,0,486,1704,1,5,1,1704,0,0,1704,1,0,2,0,3,1,4,7,6,1,4.0,2,2008.0,2,3,772,3.0,3.0,2,0,50,0,0,0,0,0.0,0,5,2010,8,4,306000,1,""(-93.611517, 42.036478, 'Ames')"""
"20,3,47.0,16321,1,0,3,0,1,0,12,2,2,0,2,5,6,1957,1997,1,1,8,8,0.0,3,3,1,3.0,3.0,4.0,1277,0,207,1484,1,3,1,1600,0,0,1600,1,0,1,0,2,1,3,6,6,2,4.0,2,1957.0,2,1,319,3.0,3.0,2,288,258,0,0,0,0,0.0,0,12,2006,8,4,207500,2,""(-93.67537, 42.029483, 'Ames')"""
"30,4,60.0,6324,1,0,3,0,4,0,3,1,7,0,2,4,6,1927,1950,1,1,8,8,0.0,3,3,0,3.0,3.0,0.0,0,0,520,520,1,2,0,520,0,0,520,0,0,1,0,1,1,2,4,6,0,0.0,6,1920.0,3,1,240,2.0,3.0,2,49,0,87,0,0,0,0.0,0,5,2008,8,4,68500,4,""(-93.655092, 42.026181, 'Ames')"""
"70,0,50.0,8500,1,3,3,0,4,0,9,1,2,0,5,4,4,1920,1950,2,1,3,3,0.0,3,2,0,3.0,3.0,0.0,0,0,649,649,1,3,0,649,668,0,1317,0,0,1,0,3,1,3,6,6,0,0.0,6,1920.0,3,1,250,3.0,2.0,0,0,54,172,0,0,0,0.0,0,7,2008,8,4,40000,4,""(-93.643542, 42.010545, 'Ames')"""
"20,3,0.0,8544,1,0,3,0,1,0,19,2,2,0,2,5,6,1966,2006,1,1,6,6,0.0,3,3,1,3.0,3.0,0.0,0,0,1228,1228,1,4,1,1228,0,0,1228,0,0,1,1,3,1,4,6,6,0,0.0,2,1966.0,3,1,271,3.0,3.0,2,0,65,0,0,0,0,0.0,0,6,2008,8,4,149350,3,""(-93.581165, 42.003156, 'Ames')"""
"20,3,85.0,11049,1,3,3,0,0,0,5,2,2,0,2,8,5,2007,2007,1,1,12,13,0.0,4,3,2,5.0,3.0,3.0,0,0,1234,1234,1,5,1,1234,0,0,1234,0,0,2,0,3,1,4,7,6,0,0.0,2,2007.0,2,2,484,3.0,3.0,2,0,30,0,0,0,0,0.0,0,1,2008,8,4,179900,2,""(-93.633251, 42.051304, 'Ames')"""
"20,3,70.0,10552,1,0,3,0,4,0,12,2,2,0,2,5,5,1959,1959,3,1,3,3,0.0,3,3,1,3.0,3.0,0.0,1018,0,380,1398,1,4,1,1700,0,0,1700,0,1,1,1,4,1,4,6,6,1,4.0,2,1959.0,2,2,447,3.0,3.0,2,0,38,0,0,0,0,0.0,0,4,2010,8,4,165500,2,""(-93.637499, 42.055548, 'Ames')"""
"120,3,60.0,7313,1,3,3,0,4,0,16,2,2,4,2,9,5,2005,2005,3,1,8,8,246.0,5,3,2,5.0,3.0,0.0,1153,0,408,1561,1,5,1,1561,0,0,1561,1,0,2,0,2,1,5,6,6,1,4.0,2,2005.0,1,2,556,3.0,3.0,2,203,47,0,0,0,0,0.0,0,8,2007,8,4,277500,1,""(-93.582413, 42.066297, 'Ames')"""
"60,3,108.0,13418,1,3,3,0,4,0,16,2,2,0,5,8,5,2004,2005,1,1,12,13,132.0,4,3,2,5.0,3.0,3.0,0,0,1117,1117,1,5,1,1132,1320,0,2452,0,0,3,1,4,1,4,9,6,1,4.0,4,2004.0,1,3,691,3.0,3.0,2,113,32,0,0,0,0,0.0,0,9,2006,8,4,309000,1,""(-93.607714, 42.03361, 'Ames')"""
"20,3,112.0,10859,1,3,3,0,0,0,5,2,2,0,2,5,5,1994,1995,1,1,12,13,0.0,3,3,2,4.0,3.0,0.0,0,0,1097,1097,1,5,1,1097,0,0,1097,0,0,1,1,3,1,3,6,6,0,0.0,2,1995.0,3,2,672,3.0,3.0,2,392,64,0,0,0,0,0.0,0,6,2009,8,4,145000,3,""(-93.616563, 42.023914, 'Ames')"""
"20,3,74.0,8532,1,3,3,0,4,0,12,2,2,0,2,5,6,1954,1990,3,1,13,14,650.0,3,3,1,3.0,3.0,0.0,1213,0,84,1297,1,4,1,1297,0,0,1297,0,1,1,0,3,1,3,5,6,1,3.0,2,1954.0,1,2,498,3.0,3.0,2,0,0,0,0,0,0,0.0,0,10,2009,8,4,153000,3,""(-93.620732, 42.023229, 'Ames')"""
"20,3,68.0,7922,1,3,3,0,4,0,12,2,2,0,2,5,7,1953,2007,1,1,12,13,0.0,3,4,1,3.0,3.0,0.0,731,0,326,1057,1,3,1,1057,0,0,1057,1,0,1,0,3,1,4,5,6,0,0.0,6,1953.0,3,1,246,3.0,3.0,2,0,52,0,0,0,0,0.0,0,1,2010,8,0,109000,4,""(-93.657396, 41.999908, 'Ames')"""
"90,3,65.0,6040,1,3,3,0,4,0,7,2,2,2,2,4,5,1955,1955,1,1,0,10,0.0,3,3,2,0.0,0.0,0.0,0,0,0,0,1,3,0,1152,0,0,1152,0,0,2,0,2,2,2,6,6,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,6,2008,8,1,82000,4,""(-93.695895, 42.024585, 'Ames')"""
"20,3,84.0,8658,1,3,3,0,4,0,12,2,2,0,2,6,5,1965,1965,1,1,13,14,101.0,3,3,1,3.0,3.0,0.0,643,0,445,1088,1,5,1,1324,0,0,1324,0,0,2,0,3,1,3,6,6,1,3.0,2,1965.0,2,2,440,3.0,3.0,2,0,138,0,0,0,0,0.0,0,12,2006,8,0,160000,3,""(-93.612986, 41.996867, 'Ames')"""
"20,3,115.0,16905,1,3,3,0,4,0,23,2,2,0,2,5,6,1959,1959,1,1,12,13,0.0,3,4,1,3.0,3.0,4.0,967,0,383,1350,1,4,1,1328,0,0,1328,0,1,1,1,2,1,3,5,6,2,4.0,2,1959.0,2,1,308,3.0,3.0,1,0,104,0,0,0,0,0.0,0,7,2007,8,4,170000,2,""(-93.656636, 42.055174, 'Ames')"""
"85,3,0.0,9180,1,0,3,0,1,0,20,2,2,0,6,5,7,1983,1983,1,1,6,6,0.0,3,3,1,4.0,3.0,3.0,747,93,0,840,1,4,1,884,0,0,884,1,0,1,0,2,1,4,5,6,0,0.0,2,1983.0,2,2,504,3.0,4.0,2,240,0,0,0,0,0,0.0,0,12,2007,8,4,144000,3,""(-93.609131, 41.98842, 'Ames')"""
"20,3,0.0,9200,1,0,3,0,1,0,5,2,2,0,2,5,6,1975,1980,3,1,12,13,0.0,3,3,1,4.0,3.0,3.0,280,491,167,938,1,3,1,938,0,0,938,1,0,1,0,3,1,3,5,6,0,0.0,6,1977.0,3,1,308,3.0,3.0,2,145,0,0,0,0,0,0.0,0,7,2008,8,4,130250,3,""(-93.622193, 42.000286, 'Ames')"""
"20,3,70.0,7945,1,3,3,0,4,0,12,2,2,0,2,5,6,1959,1959,1,1,3,14,0.0,3,3,1,3.0,3.0,0.0,179,506,465,1150,1,5,1,1150,0,0,1150,1,0,1,0,3,1,3,6,6,0,0.0,2,1959.0,2,1,300,3.0,3.0,2,0,0,0,0,0,0,0.0,0,5,2006,8,4,141000,3,""(-93.582063, 41.998947, 'Ames')"""
"120,3,61.0,7658,1,3,3,0,4,0,16,2,2,4,2,9,5,2005,2005,3,1,8,8,412.0,5,3,2,5.0,3.0,0.0,456,0,1296,1752,1,5,1,1752,0,0,1752,1,0,2,0,2,1,5,6,6,1,4.0,2,2005.0,2,2,576,3.0,3.0,2,196,82,0,0,0,0,0.0,0,2,2010,8,4,319900,1,""(-93.581091, 42.060742, 'Ames')"""
"50,3,48.0,12822,1,0,3,0,1,0,11,2,2,0,0,7,5,2003,2003,1,1,12,13,0.0,4,3,2,5.0,3.0,0.0,1351,0,83,1434,1,5,1,1518,631,0,2149,1,0,1,1,1,1,4,6,6,1,5.0,2,2003.0,2,2,670,3.0,3.0,2,168,43,0,0,198,0,0.0,0,8,2009,8,0,239686,1,""(-93.61571, 42.046124, 'Ames')"""
"20,1,84.0,11096,1,3,3,0,4,0,21,2,2,0,2,8,5,2006,2006,1,1,12,13,0.0,4,3,2,4.0,3.0,3.0,24,0,1632,1656,1,5,1,1656,0,0,1656,0,0,2,0,3,1,4,7,6,0,0.0,2,2006.0,2,3,826,3.0,3.0,2,0,146,0,0,0,0,0.0,0,7,2007,8,4,249700,1,""(-93.61467, 42.035948, 'Ames')"""
"190,4,33.0,4456,1,3,3,0,4,0,17,2,2,1,5,4,5,1920,2008,1,1,8,8,0.0,3,3,0,3.0,3.0,0.0,0,0,736,736,1,4,1,736,716,0,1452,0,0,2,0,2,3,3,8,6,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,102,0,0,0,0.0,0,6,2009,6,5,113000,4,""(-93.658997, 42.009836, 'Ames')"""
"20,3,66.0,7742,1,3,3,0,4,0,19,2,2,0,2,5,7,1966,1966,1,1,6,6,0.0,3,3,1,3.0,3.0,0.0,763,0,192,955,1,5,1,955,0,0,955,1,0,1,0,3,1,3,6,6,0,0.0,2,1966.0,3,1,386,3.0,3.0,2,0,0,0,0,0,0,0.0,0,1,2007,8,4,127000,4,""(-93.672187, 42.009357, 'Ames')"""
"60,3,0.0,13869,1,1,3,0,0,0,8,2,2,0,5,6,6,1997,1997,1,1,12,13,0.0,3,3,2,4.0,3.0,3.0,182,0,612,794,1,4,1,794,676,0,1470,0,1,2,0,3,1,3,6,6,0,0.0,2,1997.0,1,2,388,3.0,3.0,2,0,75,0,0,0,0,0.0,0,7,2007,8,4,177000,2,""(-93.649588, 42.038633, 'Ames')"""
"50,4,52.0,6240,1,3,3,0,4,0,3,2,2,0,0,6,6,1934,1950,1,1,13,14,0.0,3,3,2,3.0,3.0,0.0,0,0,816,816,1,3,1,816,0,360,1176,0,0,1,0,3,1,3,6,6,1,4.0,6,1985.0,3,2,528,3.0,3.0,2,112,0,0,0,0,0,0.0,400,9,2006,8,4,114500,4,""(-93.638777, 41.999932, 'Ames')"""
"90,4,110.0,8472,0,1,0,0,0,1,9,8,2,2,2,5,5,1963,1963,1,1,13,14,0.0,2,3,1,4.0,3.0,4.0,104,712,0,816,1,3,0,816,0,0,816,1,0,1,0,2,1,3,5,6,0,0.0,5,1963.0,3,2,516,3.0,3.0,2,106,0,0,0,0,0,0.0,0,5,2010,8,4,110000,4,""(-93.658403, 42.020875, 'Ames')"""
"20,3,68.0,50271,1,0,2,0,4,0,24,2,2,0,2,9,5,1981,1987,1,7,14,15,0.0,4,3,1,5.0,3.0,4.0,1810,0,32,1842,1,4,1,1842,0,0,1842,2,0,0,1,0,1,4,5,6,1,4.0,2,1981.0,1,3,894,3.0,3.0,2,857,72,0,0,0,0,0.0,0,11,2006,8,4,385000,1,""(-93.622402, 42.036814, 'Ames')"""
"80,3,60.0,7134,1,3,0,0,4,1,12,2,2,0,7,5,5,1955,1955,1,1,8,8,0.0,3,3,1,3.0,3.0,0.0,384,0,0,384,1,3,1,1360,0,0,1360,0,0,1,0,3,1,3,6,2,1,3.0,6,1962.0,3,2,572,3.0,3.0,2,0,50,0,0,0,0,0.0,0,2,2007,8,4,130000,3,""(-93.582354, 42.02245, 'Ames')"""
"20,3,100.0,10175,1,0,3,0,4,0,12,2,2,0,2,6,5,1964,1964,1,1,6,10,272.0,3,3,1,3.0,3.0,0.0,490,0,935,1425,1,4,1,1425,0,0,1425,0,0,2,0,3,1,3,7,6,1,4.0,2,1964.0,2,2,576,3.0,3.0,2,0,0,0,407,0,0,0.0,0,7,2008,8,4,180500,2,""(-93.644533, 42.049157, 'Ames')"""
"160,1,24.0,2645,1,3,3,0,4,0,21,2,2,3,5,8,5,1999,2000,1,1,8,8,456.0,4,3,2,4.0,3.0,0.0,649,0,321,970,1,5,1,983,756,0,1739,1,0,2,1,3,1,4,7,6,0,0.0,2,1999.0,1,2,480,3.0,3.0,2,115,0,0,0,0,0,0.0,0,8,2009,8,0,172500,2,""(-93.627735, 42.04766, 'Ames')"""
"60,3,89.0,11645,1,0,3,0,0,0,5,2,2,0,5,7,5,2004,2004,1,1,12,13,0.0,4,3,2,4.0,3.0,0.0,0,0,860,860,1,5,1,860,860,0,1720,0,0,2,1,3,1,4,7,6,0,0.0,2,2004.0,2,2,565,3.0,3.0,2,0,70,0,0,0,0,0.0,0,8,2006,8,4,196500,2,""(-93.649888, 42.057532, 'Ames')"""
"60,3,66.0,13682,1,1,1,0,1,0,22,2,2,0,5,10,5,2006,2006,3,1,12,13,1031.0,5,3,2,5.0,3.0,4.0,0,0,1410,1410,1,5,1,1426,1519,0,2945,0,0,3,1,3,1,4,10,6,1,4.0,4,2006.0,1,3,641,3.0,3.0,2,192,0,37,0,0,0,0.0,0,10,2006,6,5,438780,1,""(-93.603611, 42.035391, 'Ames')"""
"20,3,60.0,7200,1,3,0,0,4,0,5,2,2,0,2,5,7,1972,1972,1,1,6,6,0.0,3,3,1,3.0,3.0,3.0,632,0,148,780,1,5,1,780,0,0,780,0,0,1,0,2,1,3,4,6,0,0.0,6,1973.0,3,1,352,3.0,3.0,2,196,0,0,0,0,0,0.0,0,1,2008,8,4,124900,4,""(-93.644426, 42.012223, 'Ames')"""
"20,3,63.0,13072,1,3,3,0,4,0,20,5,2,0,2,6,5,2004,2004,1,1,12,13,0.0,3,3,2,4.0,3.0,0.0,941,0,217,1158,1,5,1,1158,0,0,1158,1,0,1,1,3,1,4,5,6,0,0.0,6,2006.0,3,2,576,3.0,3.0,2,0,50,0,0,0,0,0.0,0,5,2006,6,5,158000,3,""(-93.607512, 42.015452, 'Ames')"""
"75,4,60.0,7200,1,3,3,0,4,0,9,2,2,0,4,5,7,1920,1996,1,1,8,8,0.0,3,3,0,3.0,2.0,0.0,0,0,530,530,1,3,0,581,530,0,1111,0,0,1,0,3,1,2,6,6,0,0.0,6,1935.0,3,1,288,3.0,3.0,0,0,0,144,0,0,0,0.0,0,3,2007,8,4,101000,4,""(-93.630484, 42.020337, 'Ames')"""
"120,3,44.0,6442,1,0,3,0,4,0,16,2,2,4,2,8,5,2006,2006,1,1,12,13,178.0,4,3,2,4.0,4.0,2.0,24,0,1346,1370,1,5,1,1370,0,0,1370,0,0,2,0,2,1,4,6,6,1,4.0,2,2006.0,2,2,484,3.0,3.0,2,120,49,0,0,0,0,0.0,0,10,2007,8,4,202500,2,""(-93.67778, 42.035913, 'Ames')"""
"70,4,50.0,10300,1,0,0,0,4,0,17,6,1,0,5,7,6,1921,1950,1,1,11,12,0.0,3,3,0,3.0,3.0,0.0,0,0,576,576,1,4,1,902,808,0,1710,0,0,2,0,3,1,3,9,6,0,0.0,6,1990.0,3,2,480,3.0,3.0,2,12,11,64,0,0,0,0.0,0,4,2010,8,4,140000,3,""(-93.580468, 42.003592, 'Ames')"""
